[ 2017-03-31T09:19:54+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data&pn=1 | INFO: Tag[ route_check ] --START--
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8] Undefined variable: search_btime 6085def381f510dd914d00763c774ead.php 第 76 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8] Undefined variable: pageurl 6085def381f510dd914d00763c774ead.php 第 139 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | NOTIC: [8] Undefined variable: page 6085def381f510dd914d00763c774ead.php 第 139 行.
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | INFO: Run ParseTemplate Behavior [ RunTime:0.063004s ]
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.064004s ]
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | INFO: Tag[ view_filter ] --START--
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004000s ]
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | INFO: Tag[ view_end ] --START--
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2017-03-31T09:24:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=20 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | INFO: Tag[ route_check ] --START--
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | INFO: Tag[ app_begin ] --START--
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_CITY') b where table_name='ERP_CITY' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_city WHERE ISVALID=-1 AND ID = 1) thinkphp )  WHERE (numrow>0 AND numrow<=1) [ RunTime:0.000000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_city WHERE ISVALID=-1) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_GROUP') b where table_name='ERP_GROUP' and a.column_name=b.column_name(+) [ RunTime:0.001001s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_group WHERE LOAN_GROUPID='2' and LOAN_GROUPSTATUS=1 and LOAN_GROUPDEL=0) thinkphp )  WHERE (numrow>0 AND numrow<=1) [ RunTime:0.000000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_ROLE') b where table_name='ERP_ROLE' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_role WHERE  LOAN_ROLECONTROL='Report' and LOAN_ROLEACTION='cumulative' and LOAN_ROLEDISPLAY=0 and LOAN_PARAM is not null ) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_role WHERE   LOAN_ROLECONTROL='Report' and LOAN_ROLEACTION='cumulative' AND LOAN_ROLEDISPLAY=0 and LOAN_PARAM is null ) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | NOTIC: [8] Indirect modification of overloaded property ReportAction::$_merge_url_param has no effect ReportAction.class.php 第 215 行.
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | NOTIC: [8] Indirect modification of overloaded property ReportAction::$_merge_url_param has no effect ReportAction.class.php 第 216 行.
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | NOTIC: [8] Indirect modification of overloaded property ReportAction::$_merge_url_param has no effect ReportAction.class.php 第 217 行.
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | NOTIC: [8] Indirect modification of overloaded property ReportAction::$_merge_url_param has no effect ReportAction.class.php 第 218 行.
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | SQL: SELECT COUNT(*) as COUNT FROM STAT_TLFDATA2  P  where P.CITY_ID='1'  and P.PSTATUS=3  and P.STATUS<>2   AND p_status_param.set_param('6')=0 [ RunTime:0.000000s ]
[ 2017-03-31T09:24:30+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | SQL: SELECT * FROM ( SELECT A.*, ROWNUM RN FROM (SELECT * FROM v_stat_tlfdata  P  where P.CITY_ID='1'  and P.PSTATUS=3  and P.STATUS<>2   AND p_status_param.set_param('6')=0   ) A WHERE ROWNUM <= 10 ) WHERE RN >  0 [ RunTime:0.000000s ]
[ 2017-03-31T09:24:31+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | NOTIC: [8] Undefined variable: data_str ReportAction.class.php 第 595 行.
[ 2017-03-31T09:24:31+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | INFO: Tag[ view_template ] --START--
[ 2017-03-31T09:24:31+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2017-03-31T09:24:31+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/cumulative&pn=1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
