[ 2017-03-29T16:52:14+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Group/editGroup/id/2 | INFO: Tag[ route_check ] --START--
			( select ID,BUSINESS_ID,PROJECTNAME,CONTRACT_ID,SUPPLIER_NAME,PRODUCT_NAME,FEE_ID,BRAND,MODEL,P_ID,PRICE_LIMIT,NUM_LIMIT,PRICE,NUM,MONEY,TYPE,to_char(ADD_TIME,'YYYY-MM-DD hh24:mi:ss') as ADD_TIME,to_char(COST_OCCUR_TIME,'YYYY-MM-DD hh24:mi:ss') as COST_OCCUR_TIME,to_char(PURCHASE_OCCUR_TIME,'YYYY-MM-DD hh24:mi:ss') as PURCHASE_OCCUR_TIME,ISFUNDPOOL,ISKF,STATUS,INPUT_TAX from                  (SELECT L.BRAND,
                      L.MODEL,
                      L.NUM,
                      L.NUM_LIMIT,
                      L.PRICE,
                      L.PRICE_LIMIT,
                      L.PRODUCT_NAME,
                      L.P_ID,
                      L.ADD_TIME,
                      getReimPurchaseContractId(L.CONTRACT_ID, B.ID) AS CONTRACT_ID,
                      L.COST_OCCUR_TIME,
                      L.PURCHASE_OCCUR_TIME,
                      D.*,
                      B.PROJECTNAME,
                      S.NAME SUPPLIER_NAME
               FROM ERP_REIMBURSEMENT_DETAIL D
               LEFT JOIN ERP_CASE A ON D.CASE_ID = A.ID
               LEFT JOIN ERP_PROJECT B ON A.PROJECT_ID = B.ID
               INNER JOIN ERP_PURCHASE_LIST L ON D.BUSINESS_ID = L.ID
               INNER JOIN ERP_PURCHASE_REQUISITION PR ON D.CASE_ID = PR.CASE_ID
               INNER JOIN ERP_SUPPLIER S ON S.ID = L.S_ID
               AND PR.ID = L.PR_ID)   where 1=1 and LIST_ID = '13986' AND STATUS != 4  order by ID desc) A
			WHERE rownum <= 20
		 ) B
		WHERE r > 0 [ RunTime:0.000000s ]
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: parr Form.php 第 933 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: trs Form.php 第 940 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 211 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 211 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 211 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 211 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 211 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 239 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | SQL: SELECT ID, NAME  FROM ERP_FEE WHERE ISVALID = -1 AND ISONLINE = 0 and ID='45' [ RunTime:0.000000s ]
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 253 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 239 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | SQL: select ID,NAME from erp_users where ID='167' [ RunTime:0.000000s ]
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 253 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
